id,create_time,user_name,hashtags,song,video_length,n_likes,n_shares,n_comments,n_plays,n_followers,n_total_likes,n_total_vids
6843419550483025154,1593357783,mr_faisu_07,['faisusquad'],original sound - Pritam Jadhav,9,1300000,12000,15300,10900000,32100000,2000000000,461
6843417884614577409,1593357395,mr_faisu_07,['faisusquad'],original sound,11,995000,3977,4533,8000000,32100000,2000000000,461
6843415173236034818,1593356763,mr_faisu_07,[],original sound,15,1400000,8162,9807,10200000,32100000,2000000000,461
6843339430556601601,1593339127,mr_faisu_07,['faisusquad'],original sound,24,1100000,12100,9506,7200000,32100000,2000000000,461
6843328766907927809,1593336645,mr_faisu_07,['faisusquad'],MITTI DI KHUSHBOO,20,512100,2990,4645,3800000,32100000,2000000000,461
6843321423415610626,1593334935,mr_faisu_07,['faisusquad'],original sound,29,444000,2547,4291,3500000,32100000,2000000000,461
6843039048638958850,1593269190,mr_faisu_07,['faisusquad'],original sound,17,1500000,10200,8172,12100000,32100000,2000000000,461
6843032017953705217,1593267553,mr_faisu_07,['faisusquad'],original sound,22,633300,6662,4834,4800000,32100000,2000000000,461
6843031023488437506,1593267321,mr_faisu_07,['faisusquad'],original sound,13,1800000,7991,6904,17500000,32100000,2000000000,461
6843019559838993665,1593264652,mr_faisu_07,[],original sound,58,475700,2059,3193,3500000,32100000,2000000000,461
6843007174298356993,1593261768,mr_faisu_07,['faisusquad'],original sound,19,662400,5769,3285,4800000,32100000,2000000000,461
6842992397417188609,1593258327,mr_faisu_07,['faisusquad'],Tennu Le,13,446600,4746,3986,3200000,32100000,2000000000,461
6842975103928601858,1593254301,mr_faisu_07,"['duetwithme', 'faisusquad']",original sound,15,837400,2964,4246,6600000,32100000,2000000000,461
6842702299983285505,1593190786,mr_faisu_07,[],original sound - Bhanu Choudhary,11,563600,3716,3932,4100000,32100000,2000000000,461
6842693788469660930,1593188804,mr_faisu_07,['faisusquad'],Tadow,19,598700,2496,4143,5000000,32100000,2000000000,461
6842674950420073729,1593184417,mr_faisu_07,"['duetwithme', 'faisusquad']",original sound,21,2000000,26800,10400,18300000,32100000,2000000000,461
6842669812368346370,1593183221,mr_faisu_07,"['gharbaithoindia', 'faisusquad']",original sound - Irfan sayed,14,1500000,4447,6726,12400000,32100000,2000000000,461
6842654168906239234,1593179578,mr_faisu_07,"['gharbaithoindia', 'faisusquad']",Sapno Ki Rani Remix,11,699900,3890,4535,5500000,32100000,2000000000,461
6842616888569171201,1593170898,mr_faisu_07,"['comedy', 'justforfun', 'duetwithme', 'faisusquad']",original sound,14,536900,4668,4037,4500000,32100000,2000000000,461
6842611402646015234,1593169620,mr_faisu_07,"['malikmere', 'faisusquad']",original sound,36,399200,2298,5791,2500000,32100000,2000000000,461
6842595504304491778,1593165919,mr_faisu_07,[],original sound,20,756600,1723,3384,6100000,32100000,2000000000,461
6842302499966291201,1593097699,mr_faisu_07,[],original sound,20,1200000,5109,5729,9300000,32100000,2000000000,461
6842281091877833985,1593092714,mr_faisu_07,['faisusquad'],Astronomia,33,766200,3652,4240,6000000,32100000,2000000000,461
6842256077325683970,1593086890,mr_faisu_07,['faisusquad'],original sound,16,1100000,6730,4636,9500000,32100000,2000000000,461
6842249470197894401,1593085351,mr_faisu_07,['faisusquad'],original sound,22,1600000,22000,7254,12100000,32100000,2000000000,461
6843770086147247361,1593439397,yusufbmx,"['bmx', 'yusufbmx', 'sports', 'bmxlife', 'bmxyusuf', 'tiktokindia', 'professionalrider']",الصوت الأصلي,10,311800,859,308,3800000,9600000,161000000,443
6843399237246504193,1593353052,yusufbmx,"['bmx', 'bmxboy', 'yusufbmx', 'sports', 'bmxlife', 'tiktokindia', 'bmxyusuf', 'professionalrider']",original sound,8,231700,523,229,2400000,9600000,161000000,443
6843031326665231618,1593267391,yusufbmx,"['bmx', 'bmxboy', 'sports', 'yusufbmx', 'bmxlife', 'professionalrider', 'tiktokindia', 'teamd17']",original sound -  azam khan 01,12,2100000,9716,2198,31100000,9600000,161000000,443
6842657050707758338,1593180254,yusufbmx,"['bmx', 'bmxboy', 'bmxyusuf', 'sports', 'yusufbmx', 'professionalrider', 'tiktokindia']",original sound,12,225400,1187,284,3500000,9600000,161000000,443
6842325114600623361,1593102965,yusufbmx,"['staysafe', 'staypositive', 'bmx', 'bmxboy', 'bmxyusuf', 'sports', 'bmxlife', 'yusufbmx', 'tiktokindia']",I Leave Again,19,83600,502,255,1100000,9600000,161000000,443
6842286373886627074,1593093944,yusufbmx,"['bmx', 'bmxboy', 'bmxyusuf', 'sports', 'yusufbmx', 'bmxlife', 'professionalrider', 'tiktokindia']",الصوت الأصلي,7,398100,1932,575,4900000,9600000,161000000,443
6841916971206970626,1593007935,yusufbmx,"['bmx', 'bmxboy', 'bmxyusuf', 'sports', 'yusufbmx', 'bmxlife', 'professionalrider', 'tiktokindia']",original sound - sunder sds,10,222000,619,345,2300000,9600000,161000000,443
6841545827945680129,1592921522,yusufbmx,"['bmx', 'bmxboy', 'bmxyusuf', 'sports', 'bmxlife', 'yusufbmx', 'tiktokindia']",original sound,13,340200,686,377,3500000,9600000,161000000,443
6841172580896967937,1592834618,yusufbmx,"['bmx', 'bmxboy', 'bmxyusuf', 'sports', 'bmxlife', 'yusufbmx', 'tiktokindia']",Moto,15,3400000,17400,1836,72800000,9600000,161000000,443
6840430638684818689,1592661871,yusufbmx,"['bmx', 'bmxboy', 'yusufbmx', 'sports', 'bmxlife', 'bmxforever', 'professionalrider', 'tiktok_india', 'teamd17']",original sound,12,3900000,47100,5146,69900000,9600000,161000000,443
6840060977678011649,1592575803,yusufbmx,"['bmx', 'bmxboy', 'yusufbmx', 'sports', 'bmxlife', 'bmxyusuf', 'professionalrider']",original sound - Somya,9,246000,919,335,3300000,9600000,161000000,443
6839688782174866689,1592489145,yusufbmx,"['bmx', 'bmxboy', 'sports', 'yusufbmx', 'bmxlife', 'professionalrider', 'tiktokindia']",Dhola Aayo Re Remix,12,2000000,9924,2002,27100000,9600000,161000000,443
6838575271646399745,1592229885,yusufbmx,"['bmx', 'bmxboy', 'yusufbmx', 'bmxindia', 'sports', 'bmxlife', 'bmxyusuf', 'bmxforever']",original sound - Qadri Ibrahim,9,278700,718,3308,4400000,9600000,161000000,443
6838204520447642881,1592143563,yusufbmx,"['bmx', 'bmxboy', 'yusufbmx', 'sports', 'bmxyusuf', 'bmxlife', 'bmxlife', 'bmxlove', 'tiktokindia']",Dhola Aayo Re Remix,11,417300,3240,690,5900000,9600000,161000000,443
6837833023262559489,1592057066,yusufbmx,"['bmx', 'bmxboy', 'bmxindia', 'yusufbmx', 'sports', 'bmxyusuf', 'tiktokindia']",The Haryanvi Mashup 8,10,1200000,10800,1515,23700000,9600000,161000000,443
6837463483609648386,1591971028,yusufbmx,"['yusufbmx', 'bmx', 'bmxindia', 'bmxyusuf', 'tiktokindia', 'sports', 'bmxboy', 'bmxlife']",original sound,10,1700000,16700,2878,31700000,9600000,161000000,443
6837092732670987522,1591884705,yusufbmx,"['bmx', 'bmxboy', 'yusufbmx', 'sports', 'bmxlife', 'bmxyusuf', 'bmxlife', 'bmxindia']",original sound,7,389000,2213,522,5600000,9600000,161000000,443
6836718784338775298,1591797638,yusufbmx,"['bmx', 'bmxboy', 'yusufbmx', 'sports', 'bmxlife', 'bmxyusuf', 'bmxlove', 'tiktok_india']",The Haryanvi Mashup 8,12,924300,2862,729,18800000,9600000,161000000,443
6836348199725288706,1591711354,yusufbmx,"['bmx', 'bmxboy', 'yusufbmx', 'sports', 'bmxlife', 'bmxyusuf', 'tiktokindia', 'foryoupage']",Dhola Aayo Re Remix,10,5700000,39500,8011,119900000,9600000,161000000,443
6835976906203041025,1591624907,yusufbmx,"['bmx', 'bmxboy', 'yusufbmx', 'sports', 'bmxlife', 'bmxyusuf', 'tiktokindia', 'bmxlove', 'professionalrider', 'tiktokindia']","Manohari (From ""Baahubali - The Beginning"")",14,476000,4426,1205,7700000,9600000,161000000,443
6835236532043975937,1591452524,yusufbmx,"['bmx', 'bmxboy', 'yusufbmx', 'sports', 'bmxlife', 'bmxyusuf', 'sports', 'professionalrider']",Dhola Aayo Re Remix,12,5200000,65000,8707,104000000,9600000,161000000,443
6834500936333905154,1591281256,yusufbmx,"['bmx', 'bmxboy', 'yusufbmx', 'sports', 'bmxlife', 'bmxyusuf', 'teamd17', 'tiktokindia']",Dhola Aayo Re Remix,10,307200,1176,379,4900000,9600000,161000000,443
6833765533133901058,1591110032,yusufbmx,"['bmx', 'bmxboy', 'yusufbmx', 'sports', 'bmxlife', 'bmxyusuf', 'tiktokindia', 'teamd17', 'bmxindia', 'stunt', 'professionalrider']",gana copy karna sa pahala mara video ko like karna,9,286400,940,370,3500000,9600000,161000000,443
6833387770191318274,1591022076,yusufbmx,"['bmx', 'bmxboy', 'yusufbmx', 'sports', 'bmxyusuf', 'professionalrider', 'bmxlife', 'stunt', 'teamd17']",original sound - Martin🚩,10,1200000,8068,1334,17900000,9600000,161000000,443
6832647656402160897,1590849755,yusufbmx,"['bmx', 'bmxboy', 'yusufbmx', 'sports', 'bmxyusuf', 'professionalrider', 'tiktokindia', 'bmxlife']",original sound,8,359000,910,372,4000000,9600000,161000000,443
6892379514593217793,1604757160,btsbangtan.tv,"['tae', 'jin', 'rm', 'suga', 'jhope', 'jimin', 'jungkook', 'bts']",Daisy (I’m Crazy But You Like That),17,546,12,8,1826,259900,2100000,171
6891888608408636673,1604642864,btsbangtan.tv,"['CapCut', 'tae', 'jin', 'rm', 'suga', 'jhope', 'jimin', 'jungkook', 'bts']",Dynamite,7,4040,48,46,13000,259900,2100000,171
6891522605912689922,1604557647,btsbangtan.tv,"['rm', 'tae', 'jin', 'suga', 'jhope', 'jimin', 'jungkook', 'bts']",Capone - Oh No,8,2505,8,21,9513,259900,2100000,171
6890911472801631489,1604415356,btsbangtan.tv,"['tae', 'jin', 'rm', 'suga', 'jhope', 'jimin', 'jungkook', 'bts']",Wrap Me In Plastic (Slowed Down Version),10,38400,287,256,169800,259900,2100000,171
6890177450278423809,1604244452,btsbangtan.tv,"['tae', 'jin', 'rm', 'suga', 'jhope', 'jimin', 'jungkook', 'bts']",Wrap Me In Plastic (Slowed Down Version),10,4921,27,31,21400,259900,2100000,171
6889845001405172994,1604167048,btsbangtan.tv,"['tae', 'jin', 'rm', 'suga', 'jhope', 'jimin', 'jungkook', 'bts']",សំឡេង​ដើម - 7_Sem_Me😘💜,12,33600,223,157,116100,259900,2100000,171
6888897662733667585,1603946481,btsbangtan.tv,"['tae', 'jin', 'rm', 'suga', 'jhope', 'jimin', 'jungkook', 'bts']",All I Want for Christmas is YOU,10,4925,54,51,20900,259900,2100000,171
6888338731305209090,1603816342,btsbangtan.tv,"['tae', 'jin', 'rm', 'suga', 'jhope', 'jimin', 'jungkook', 'bts']",WAP（feat. Megan Thee Stallion）,10,6102,91,45,24800,259900,2100000,171
6887837043536268545,1603699535,btsbangtan.tv,"['tae', 'jin', 'rm', 'suga', 'jhope', 'jimin', 'jungkook', 'bts']",COPYCAT x Bad Guy,14,2760,8,33,14900,259900,2100000,171
6887446231082142978,1603608542,btsbangtan.tv,"['tae', 'jin', 'rm', 'suga', 'jhope', 'jimin', 'jungkook', 'bts']",សំឡេង​ដើម - 7_Sem_Me😘💜,12,5494,77,68,25400,259900,2100000,171
6887218393586486530,1603555494,btsbangtan.tv,"['tae', 'jin', 'rm', 'suga', 'jhope', 'jimin', 'jungkook', 'bts']",original sound,15,2717,36,23,15700,259900,2100000,171
6886125578748022017,1603301053,btsbangtan.tv,"['tae', 'jin', 'rm', 'suga', 'jhope', 'jimin', 'jungkook', 'bts']",Dynamite,17,3801,45,45,18600,259900,2100000,171
6885720854525644033,1603206820,btsbangtan.tv,"['tae', 'jin', 'rm', 'suga', 'jhope', 'jimin', 'jungkook', 'bts', 'fyr']",оригинальный звук,8,3953,79,38,17200,259900,2100000,171
6885031511163194625,1603046321,btsbangtan.tv,"['rm', 'tae', 'jin', 'suga', 'jhope', 'jimin', 'jungkook', 'bts', 'fyr']",原聲,10,2649,45,35,13000,259900,2100000,171
6884267335130057986,1602868397,btsbangtan.tv,"['bts', 'jimin', 'btsjimin', 'jm', 'dynamite', 'btsdynamite', 'bts_official_bighit', 'btsarmy']",Dynamite,16,5019,65,50,22600,259900,2100000,171
6883842205967011074,1602769414,btsbangtan.tv,"['tae', 'jin', 'rm', 'suga', 'jhope', 'jimin', 'jungkook', 'bts', 'fyr']",original sound,11,2710,32,39,12800,259900,2100000,171
6883077424398044418,1602591349,btsbangtan.tv,"['tae', 'jin', 'rm', 'suga', 'jhope', 'jimin', 'jungkook', 'bts', 'fyr']",សំឡេង​ដើម - 7_Sem_Me😘💜,11,3904,22,28,18500,259900,2100000,171
6882796933761518850,1602526043,btsbangtan.tv,"['TAE', 'JIN', 'RM', 'SUGA', 'JHOPE', 'JIMIN', 'JUNGKOOK', 'BTS']",original sound,10,3582,40,34,22600,259900,2100000,171
6881670463970364673,1602263765,btsbangtan.tv,"['TAE', 'JIN', 'RM', 'SUGA', 'JHOPE', 'JIMIN', 'JUNGKOOK', 'BTS']",original sound,10,58500,727,602,336500,259900,2100000,171
6881290343472549122,1602175262,btsbangtan.tv,"['TAE', 'JIN', 'RM', 'SUGA', 'JIN', 'JHOPE', 'JIMIN', 'JUNGKOOK', 'BTS']",Hahahaha,12,7597,75,84,40100,259900,2100000,171
6880939417305877761,1602093555,btsbangtan.tv,"['TAE', 'JIN', 'RM', 'SUGA', 'JHOPE', 'JIMIN', 'JUNGKOOK', 'BTS']",vibe for this year,14,3174,39,22,17900,259900,2100000,171
6880198186237955329,1601920974,btsbangtan.tv,"['TAE', 'JIN', 'RM', 'SUGA', 'JHOPE', 'JIMIN', 'JUNGKOOK', 'BTS']",សំឡេង​ដើម - 7_Sem_Me😘💜,10,302700,2017,765,1200000,259900,2100000,171
6879627369250934017,1601788071,btsbangtan.tv,"['TAE', 'JIN', 'RM', 'SUGA', 'JHOPE', 'JIMIN', 'JUNGKOOK', 'BTS']",orijinal ses,26,126400,2504,679,582100,259900,2100000,171
6879244424304479490,1601698910,btsbangtan.tv,"['tae', 'jin', 'rm', 'suga', 'jhope', 'jimin', 'jungkook', 'bts']",Savage Love (Laxed - Siren Beat) (BTS Remix),15,3167,43,28,18800,259900,2100000,171
6879063923966889217,1601656883,btsbangtan.tv,"['tae', 'jin', 'rm', 'suga', 'jhope', 'jimin', 'jungkook', 'bts', 'army']",оригинальный звук,7,3968,51,27,19400,259900,2100000,171
6890853149477719297,1604401776,straykids_japan,"['ALLINchallenge', 'STOPの検索結果がありません', 'StrayKids', 'スキズ', 'SKZ', 'I_N', 'アイエン', 'ALLIN']",ALL IN,23,250800,3264,7554,784700,2600000,36400000,89
6890844352222940417,1604399728,straykids_japan,"['ALLINchallenge', 'STOPの検索結果がありません', 'StrayKids', 'スキズ', 'SKZ', 'Seungmin', 'スンミン', 'ALLIN']",ALL IN,22,174100,2011,4676,574200,2600000,36400000,89
6890820309486685441,1604394130,straykids_japan,"['ALLINchallenge', 'STOPの検索結果がありません', 'StrayKids', 'スキズ', 'SKZ', 'Felix', 'フィリックス', 'ALLIN']",ALL IN,22,406900,4385,9024,1400000,2600000,36400000,89
6890806597719837954,1604390938,straykids_japan,"['ALLINchallenge', 'STOPの検索結果がありません', 'StrayKids', 'スキズ', 'SKZ', 'HAN', 'ハン', 'ALLIN']",ALL IN,22,192000,3349,5945,676300,2600000,36400000,89
6890788940027137281,1604386827,straykids_japan,"['ALLINchallenge', 'STOPの検索結果がありません', 'StrayKids', 'スキズ', 'SKZ', 'Hyunjin', 'ヒョンジン', 'ALLIN']",ALL IN,22,311300,4627,8502,1200000,2600000,36400000,89
6890773438571498754,1604383218,straykids_japan,"['ALLINchallenge', 'STOPの検索結果がありません', 'StrayKids', 'スキズ', 'SKZ', 'Changbin', 'チャンビン', 'ALLIN']",ALL IN,22,167900,2027,5062,569400,2600000,36400000,89
6890758513967009026,1604379743,straykids_japan,"['ALLINchallenge', 'STOPの検索結果がありません', 'StrayKids', 'スキズ', 'SKZ', 'LeeKnow', 'リノ', 'ALLIN']",ALL IN,22,242700,4114,7593,1100000,2600000,36400000,89
6890746328008101122,1604376912,straykids_japan,"['ALLINchallenge', 'STOPの検索結果がありません', 'StrayKids', 'スキズ', 'SKZ', 'BangChan', 'バンチャン', 'ALLIN']",ALL IN,24,280800,4586,9584,935200,2600000,36400000,89
6888547073717767426,1603864852,straykids_japan,"['STOPの検索結果がありません', 'ALLINchallenge', 'スキズにALLIN', 'ALLIN', 'StrayKids', 'スキズ', 'BangChan', 'LeeKnow']",ALL IN,22,451400,8826,11500,1500000,2600000,36400000,89
6887804664734059777,1603691995,straykids_japan,"['STOPの検索結果がありません', 'ALLINchallenge', 'スキズにALLIN', 'ALLIN', 'StrayKids', 'スキズ', 'Changbin', 'Felix']",ALL IN,22,557900,12000,12200,2100000,2600000,36400000,89
6887433659343719681,1603605614,straykids_japan,"['HappyLeeKnowDay', 'StrayKids', 'スキズ', 'LeeKnow', 'リノ', 'リノにALLIN']",オリジナル楽曲 - straykids_japan,31,382100,6776,11900,1300000,2600000,36400000,89
6887072097386958082,1603521431,straykids_japan,"['STOPの検索結果がありません', 'ALLINchallenge', 'スキズにALLIN', 'ALLIN', 'StrayKids', 'スキズ', 'Hyunjin', 'Seungmin']",ALL IN,23,448300,7629,7891,2000000,2600000,36400000,89
6886320763020922114,1603346498,straykids_japan,"['STOPの検索結果がありません', 'ALLINchallenge', 'スキズにALLIN', 'ALLIN', 'StrayKids', 'スキズ', 'HAN', 'I_N', 'ハン', 'アイエン']",ALL IN,23,426600,10900,10700,1600000,2600000,36400000,89
6882637929190034689,1602489021,straykids_japan,"['StrayKids', 'スキズ', 'LeeKnow', 'Felix', 'ALLIN', 'LoveStory']",Love Story,14,881500,10900,12000,3000000,2600000,36400000,89
6882240711731809538,1602396536,straykids_japan,"['StrayKids', 'スキズ', 'Changbin', 'Seungmin', 'ALLIN', 'LoveStory']",Love Story,14,488400,8083,8615,1800000,2600000,36400000,89
6881867762927455490,1602309703,straykids_japan,"['StrayKids', 'スキズ', 'Hyunjin', 'I_N', 'ALLIN', 'LoveStory']",Love Story,14,2500000,92100,72100,10500000,2600000,36400000,89
6881496287133404417,1602223212,straykids_japan,"['StrayKids', 'スキズ', 'BangChan', 'HAN', 'ALLIN', 'LoveStory']",Love Story,14,987300,27400,19200,3600000,2600000,36400000,89
6879640961547357442,1601791235,straykids_japan,"['StrayKids', 'スキズ', 'BangChan', 'Felix', 'ALLIN', 'ちもちもダンス']",오리지널 사운드 - 석다예 Daye,17,794800,24300,16700,2900000,2600000,36400000,89
6879285317916986626,1601708430,straykids_japan,"['StrayKids', 'スキズ', 'Hyunjin', 'Seungmin', 'ALLIN', 'ちもちもダンス']",오리지널 사운드 - 석다예 Daye,15,1000000,17500,16700,4100000,2600000,36400000,89
6879269895440272641,1601704839,straykids_japan,"['HappyBangChanDay', 'StrayKids', 'スキズ', 'BangChan', 'バンチャン']",オリジナル楽曲 - straykids_japan,30,238900,1570,4031,1100000,2600000,36400000,89
6878900940213144834,1601618936,straykids_japan,"['StrayKids', 'スキズ', 'Changbin', 'HAN', 'ALLIN', 'ちもちもダンス']",오리지널 사운드 - 석다예 Daye,16,506400,8718,7605,1900000,2600000,36400000,89
6878527760491498754,1601532048,straykids_japan,"['StrayKids', 'スキズ', 'LeeKnow', 'I_N', 'ALLIN', 'ちもちもダンス']",오리지널 사운드 - 석다예 Daye,15,573400,15600,10800,2200000,2600000,36400000,89
6877793028279438593,1601360980,straykids_japan,"['HoneyBunny', 'StrayKids', 'スキズ', 'Felix', 'I_N', 'ALLIN']",Honey Bunny,16,537600,9406,9844,2100000,2600000,36400000,89
6877414473506835714,1601272842,straykids_japan,"['HoneyBunny', 'StrayKids', 'スキズ', 'Hyunjin', 'HAN', 'ALLIN']",Honey Bunny,15,760600,17300,12900,3200000,2600000,36400000,89
6877060998893817090,1601190541,straykids_japan,"['HoneyBunny', 'StrayKids', 'スキズ', 'BangChan', 'Seungmin', 'ALLIN']",Honey Bunny,17,338700,7061,5978,1400000,2600000,36400000,89
6889802045289663745,1604157046,ibighit_official,"['BTS', '방탄소년단', 'BTS_BE']",오리지널 사운드 - BigHit Entertainment,50,1707,24,40,4038,26800,146200,19
6889801544594722050,1604156930,ibighit_official,"['BTS', '방탄소년단', 'BTS_BE']",오리지널 사운드 - BigHit Entertainment,38,793,8,21,2012,26800,146200,19
6886426622002498817,1603371145,ibighit_official,[],오리지널 사운드 - BigHit Entertainment,15,4107,74,148,9942,26800,146200,19
6883664055467298050,1602727937,ibighit_official,"['BBMAs', 'BTSxBBMAs']",Infinite Power,31,2142,24,29,6664,26800,146200,19
6882780439858138369,1602522203,ibighit_official,['HappyJiminDay'],Magic Shop - Instrumental,6,6432,33,142,18400,26800,146200,19
6882778684361641218,1602521794,ibighit_official,['HappyJiminDay'],오리지널 사운드 - 빅히트 엔터테이먼트,9,3637,39,60,8697,26800,146200,19
6882759952037989634,1602517432,ibighit_official,"['지민생일ᄎᄏ', 'JIMIN', 'BIRTHDAY']",Magic Shop,25,1674,10,33,5107,26800,146200,19
6881110825147436290,1602133466,ibighit_official,['SavageLoveRemix'],오리지널 사운드 - 빅히트 엔터테이먼트,37,4291,114,103,9812,26800,146200,19
6880738477781175553,1602046773,ibighit_official,"['지민생일', 'JiminBirthday', '아미', '보라해', 'hbd', '박지민', '추천', 'fyp']",작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),59,5502,87,77,16100,26800,146200,19
6879993444899605762,1601873306,ibighit_official,"['지민', '생일']",오리지널 사운드 - 차서준,7,74700,91,155,249000,26800,146200,19
6879395000556293378,1601733967,ibighit_official,[],오리지널 사운드 - 빅히트 엔터테이먼트,23,2526,14,22,8267,26800,146200,19
6878607677530885378,1601550655,ibighit_official,"['JiminDay', '방탄소년단', '헤피벌뜨데이', 'HappyBirthday', 'fyp', 'JiminBirthday', '지민']",오리지널 사운드 - 빅히트 엔터테이먼트,29,22800,672,400,75100,26800,146200,19
6877811966568697089,1601365390,ibighit_official,"['방탄소년단', 'BTS', '아이돌', 'IDOL', 'JimmiFallone', 'fyp']",오리지널 사운드 - 빅히트 엔터테이먼트,59,1551,9,12,4745,26800,146200,19
6832728005299670273,1590868474,ibighit_official,"['방탄소년단', 'BTS', 'SamsungGalaxy', 'fyp', '보라해']",Dna,15,644,14,7,2340,26800,146200,19
6820709456633023745,1588070175,ibighit_official,"['방탄소년단', 'bts', 'bangtan', 'army', 'fyp@BTS']",오리지널 사운드 - 빅히트 엔터테이먼트,59,692,6,10,2149,26800,146200,19
6813944955564821761,1586495192,ibighit_official,"['방탄소년단', 'bangtansonyeondan', 'bangtanboys', 'bts', '생일', 'fyp', 'lovely']",Spring Day,31,723,4,8,2182,26800,146200,19
6806305121782336770,1584716405,ibighit_official,"['방탄소년단', 'bts', 'grammy', '2020', 'bangtanboys', '축하해', 'fyp', 'foryou', 'loveuall']",Run,23,769,10,10,2296,26800,146200,19
6796350318029327621,1582398636,ibighit_official,"['방탄소년단', '방탄소년단뷔', '방탄소년단_지민', 'BTS', 'V', 'JIMIN', 'freinds', 'fyp', 'fypchallenge']",친구,60,8913,154,62,42100,26800,146200,19
6796339851751902469,1582396188,ibighit_official,"['방탄소년단_지민', 'BTS', '방탄소년단', '지민', 'JIMIN', 'ICECREAM', 'fyp', 'foryourpages', 'formypage']",맛있는냉장고,12,2651,19,11,10300,26800,146200,19
6892315747897363713,1604742314,enhypen,"['ENHYPEN', 'HEESEUNG', 'JUNGWON', 'NI_KI', 'SAVAGELOVE', '라이브']",오리지널 사운드 - enhypen,28,364500,20700,22600,839500,2500000,17500000,12
6891596980464700674,1604574963,enhypen,"['ENHYPEN', 'TOMORROW_X_TOGETHER', 'JUNGWON', 'NI_KI', '5시53분의하늘에서발견한너와나', 'BlueHour_Moment', '사랑의_총알춤니키와']",5시 53분의 하늘에서 발견한 너와 나,22,527700,26500,23600,1500000,2500000,17500000,12
6888929682838916354,1603953935,enhypen,"['ENHYPEN', 'ENGENE', 'SUNGHOON']",All TikTok Mashup (JVKE - Upside Down),15,667000,14400,20900,2100000,2500000,17500000,12
6886417252128722178,1603368963,enhypen,"['ENHYPEN', 'ENGENE', 'SUNGHOON', 'JUNGWON', '아빠와']",Trev Peace and Love for all,11,1300000,41100,33800,4600000,2500000,17500000,12
6885623187472747778,1603184081,enhypen,"['ENHYPEN', 'JAY', 'SUNOO', 'JUNGWON']",quincynsb go daddy go,9,2400000,62200,54300,9500000,2500000,17500000,12
6884899888434334977,1603015675,enhypen,"['ENHYPEN', 'NI_KI', 'JAY']",am i famous yet,12,1200000,30600,30300,5700000,2500000,17500000,12
6883047623364758786,1602584410,enhypen,"['인간과일', 'ENHYPEN', 'SUNGHOON']",original sound,10,1100000,28100,32700,4600000,2500000,17500000,12
6881105670511316226,1602132264,enhypen,"['ENHYPEN', 'JAKE', 'SUNGHOON', 'JAY', 'SAVAGELOVE']",Savage Love (Laxed - Siren Beat),14,2800000,85300,63300,13800000,2500000,17500000,12
6880048098274561282,1601886029,enhypen,"['ENHYPEN', 'SUNOO', '선우', '꽃보다선우', '꽃보다남자']",애인만들기,15,1900000,66900,78500,9700000,2500000,17500000,12
6877017234468867329,1601180352,enhypen,"['ENHYPEN', 'HEESEUNG']",Worth it (Remix),11,1400000,28600,40900,6700000,2500000,17500000,12
6876059969289030913,1600957470,enhypen,"['ENHYPEN', 'JUNGWON', 'SUNOO']",Bagaikan Langit（cover）,10,1500000,52200,51200,7100000,2500000,17500000,12
6875291693164317954,1600778594,enhypen,"['ENHYPEN', 'NI', 'BTS', 'dinamite']",Dynamite,15,2400000,58000,65900,10700000,2500000,17500000,12
6877782114624883970,1601358439,jacksonwang,['PrettyPleaseJackson'],Pretty Please,24,910200,10300,11700,2900000,2900000,13700000,35
6868782084895427846,1599262964,jacksonwang,"['prettypleasejackson', 'werewolfdance']",Pretty Please,24,1200000,18900,16300,4200000,2900000,13700000,35
6847721350916885766,1594359379,jacksonwang,['YOUREON'],original sound,9,847100,6719,10900,3000000,2900000,13700000,35
6845099782998887686,1593748993,jacksonwang,['YOUREON'],original sound,14,536300,4560,8024,2000000,2900000,13700000,35
6844882750000958726,1593698465,jacksonwang,"['duet', 'iloveyou3000', 'ily3k']",I Love You 3000,10,684900,6449,11500,3300000,2900000,13700000,35
6843783333768383749,1593442481,jacksonwang,['leftrightchallenge'],Left & Right,17,331000,4236,6465,1500000,2900000,13700000,35
6841953213906832646,1593016373,jacksonwang,['YOUREON'],original sound,12,760500,14700,14100,2900000,2900000,13700000,35
6806878444232789253,1584849900,jacksonwang,['100ways'],100 Ways,15,856000,14800,9929,4200000,2900000,13700000,35
6805744599965895937,1584590447,jacksonwang,"['100WAYS', 'TEAMWANG']",原聲 - JacksonWang,3,216300,270,710,1300000,2900000,13700000,35
6805398932785532161,1584505474,jacksonwang,"['100WAYS', 'TEAMWANG']",原聲 - JacksonWang,15,168200,195,460,1000000,2900000,13700000,35
6804974661089217794,1584417860,jacksonwang,"['100WAYS', 'TEAMWANG']",100 Ways Instrumental,15,241800,1008,1349,1100000,2900000,13700000,35
6804661826505215238,1584333799,jacksonwang,"['100WAYS', 'TEAMWANG']",原聲,3,131000,154,401,705800,2900000,13700000,35
6804283909233200390,1584245807,jacksonwang,"['100WAYS', 'TEAMWANG']",原聲,3,122300,127,235,640900,2900000,13700000,35
6803926751236934918,1584162651,jacksonwang,"['100WAYS', 'TEAMWANG']",原聲,3,129300,144,446,648900,2900000,13700000,35
6795498125189532933,1582200205,jacksonwang,"['LOrealMen', 'MenExpert', 'GLOBALambassador']",原聲,51,138000,772,954,586800,2900000,13700000,35
